1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
47960,2015,6,22,7,2,163,133,151,121,17,68,1007,23,SE,10.29,0,0
47961,2015,6,22,8,2,147,110,128,93,17,68,1007,23,cv,0.89,0,0
47962,2015,6,22,9,2,125,96,109,79,17,57,1007,26,cv,1.78,0,0
47963,2015,6,22,10,2,114,94,105,71,16,50,1007,27,cv,3.57,0,0
47964,2015,6,22,11,2,103,88,99,73,18,51,1006,29,SE,1.79,0,0
47965,2015,6,22,12,2,83,73,80,66,17,48,1006,29,SE,4.92,0,0
47966,2015,6,22,13,2,79,62,69,60,16,40,1005,31,SE,8.05,0,0
47967,2015,6,22,14,2,61,57,61,49,16,40,1004,31,SE,12.97,0,0
47968,2015,6,22,15,2,66,53,58,56,15,37,1004,31,SE,17.89,0,0
47969,2015,6,22,16,2,68,49,57,62,16,42,1004,30,SE,22.81,0,0
47970,2015,6,22,17,2,80,64,75,64,14,37,1004,30,SE,27.73,0,0
47971,2015,6,22,18,2,97,86,88,77,17,48,1004,29,SE,31.75,0,0
47972,2015,6,22,19,2,104,86,94,87,17,51,1004,28,SE,33.54,0,0
47973,2015,6,22,20,2,110,96,103,92,16,50,1005,27,SE,36.67,0,0
47974,2015,6,22,21,2,117,107,108,98,16,54,1005,26,SE,38.46,0,0
47975,2015,6,22,22,2,126,111,112,103,17,61,1006,25,SE,40.25,0,0
47976,2015,6,22,23,2,145,136,128,120,17,61,1006,25,SE,42.04,0,0
47977,2015,6,23,0,2,171,166,162,145,17,61,1007,25,SE,43.83,0,0
47978,2015,6,23,1,2,215,196,219,182,18,65,1007,25,SE,47.85,0,0
47979,2015,6,23,2,2,250,246,247,234,18,69,1007,24,SE,49.64,0,0
47980,2015,6,23,3,2,286,261,266,238,19,73,1007,24,SE,52.77,0,0
47981,2015,6,23,4,2,288,283,298,258,19,78,1007,23,SE,56.79,0,0
47982,2015,6,23,5,2,301,259,278,228,18,73,1007,23,SE,57.68,0,0
47983,2015,6,23,6,2,296,283,298,240,19,78,1008,23,cv,0.89,0,0
47984,2015,6,23,7,2,289,294,299,246,19,78,1008,23,cv,1.78,0,0
47985,2015,6,23,8,2,278,264,288,204,19,69,1008,25,cv,2.67,0,0
47986,2015,6,23,9,2,282,257,282,212,19,69,1008,25,SE,1.79,0,0
47987,2015,6,23,10,2,274,249,254,205,19,65,1008,26,SE,3.58,0,0
47988,2015,6,23,11,2,258,212,236,172,20,65,1008,27,SE,5.37,0,0
47989,2015,6,23,12,2,230,194,206,146,20,61,1007,28,SE,8.5,0,0
47990,2015,6,23,13,2,201,167,184,131,20,58,1007,29,SE,11.63,0,0
47991,2015,6,23,14,2,183,155,172,116,20,52,1006,31,SE,14.76,0,0
47992,2015,6,23,15,2,150,137,140,110,19,48,1006,31,SE,18.78,0,0
47993,2015,6,23,16,2,113,108,118,92,19,48,1005,31,SE,23.7,0,0
47994,2015,6,23,17,2,90,81,85,77,19,48,1005,31,SE,28.62,0,0
47995,2015,6,23,18,2,97,83,92,79,17,43,1005,31,SE,34.43,0,0
47996,2015,6,23,19,2,98,85,97,88,16,42,1005,30,SE,38.45,0,0
47997,2015,6,23,20,2,92,77,89,78,17,48,1006,29,SE,40.24,0,0
47998,2015,6,23,21,2,94,77,90,81,17,48,1006,29,SE,42.03,0,0
47999,2015,6,23,22,2,122,103,119,101,17,51,1006,28,SE,43.82,0,0
48000,2015,6,23,23,2,165,127,150,121,18,57,1006,27,SE,46.95,0,0
48001,2015,6,24,0,2,178,144,159,128,19,61,1006,27,SE,48.74,0,0
48002,2015,6,24,1,2,142,116,127,103,19,61,1006,27,SE,51.87,0,0
48003,2015,6,24,2,2,90,71,84,75,18,57,1006,27,SE,56.79,0,0
48004,2015,6,24,3,2,85,73,89,75,18,61,1005,26,SE,60.81,0,0
48005,2015,6,24,4,2,93,78,89,80,17,61,1006,25,SE,63.94,0,0
48006,2015,6,24,5,2,117,93,105,88,17,61,1005,25,SE,67.07,0,0
48007,2015,6,24,6,2,131,108,126,101,18,69,1006,24,SE,68.86,0,0
48008,2015,6,24,7,2,148,123,137,112,18,65,1006,25,SE,70.65,0,0
48009,2015,6,24,8,2,151,130,141,106,19,65,1006,26,SE,72.44,0,0
48010,2015,6,24,9,2,146,NA,138,103,19,65,1006,26,SE,74.23,0,0
48011,2015,6,24,10,2,145,125,135,110,19,65,1006,26,cv,3.13,0,0
48012,2015,6,24,11,2,148,130,144,118,19,61,1006,27,NW,3.13,0,0
48013,2015,6,24,12,2,144,128,147,118,19,65,1006,26,SE,1.79,0,0
48014,2015,6,24,13,2,127,121,140,115,19,65,1005,26,cv,1.79,0,0
48015,2015,6,24,14,2,90,92,95,77,20,73,1005,25,SE,3.13,0,0
48016,2015,6,24,15,2,69,67,76,61,19,69,1005,25,SE,6.26,0,0
48017,2015,6,24,16,2,71,71,72,61,19,69,1005,25,cv,0.89,0,0
48018,2015,6,24,17,2,69,67,75,66,19,69,1004,25,SE,1.79,0,0
48019,2015,6,24,18,2,78,69,70,67,19,69,1004,25,SE,3.58,0,0
48020,2015,6,24,19,2,87,71,76,71,19,69,1004,25,SE,5.37,0,0
48021,2015,6,24,20,2,90,71,75,71,18,69,1004,24,SE,7.16,0,0
48022,2015,6,24,21,2,81,78,76,70,19,73,1005,24,NE,0.89,0,0
48023,2015,6,24,22,2,81,82,84,81,19,78,1005,23,cv,0.89,0,0
48024,2015,6,24,23,2,91,80,88,81,19,78,1004,23,cv,1.78,0,0
48025,2015,6,25,0,2,95,88,96,80,18,73,1004,23,cv,2.67,0,0
48026,2015,6,25,1,2,100,92,98,85,18,73,1004,23,SE,1.79,0,0
48027,2015,6,25,2,2,102,92,102,90,19,78,1003,23,SE,3.58,0,0
48028,2015,6,25,3,2,109,104,111,97,19,78,1003,23,cv,0.89,0,0
48029,2015,6,25,4,2,114,111,117,104,19,78,1003,23,cv,1.78,0,0
48030,2015,6,25,5,2,124,NA,127,114,19,83,1002,22,cv,2.67,0,0
48031,2015,6,25,6,2,137,135,132,116,19,78,1003,23,SE,1.79,0,0
48032,2015,6,25,7,2,146,145,150,129,19,78,1003,23,SE,2.68,0,0
48033,2015,6,25,8,2,151,158,161,136,20,83,1003,23,cv,0.89,0,0
48034,2015,6,25,9,2,162,159,167,133,20,78,1003,24,cv,1.78,0,0
48035,2015,6,25,10,2,183,161,172,122,20,73,1002,25,cv,2.67,0,0
48036,2015,6,25,11,2,199,161,169,129,19,69,1002,25,cv,3.56,0,0
48037,2015,6,25,12,2,173,139,153,108,20,69,1002,26,SE,3.13,0,0
48038,2015,6,25,13,2,140,124,134,100,19,65,1001,26,SE,6.26,0,0
48039,2015,6,25,14,2,62,56,59,46,18,57,1000,27,SE,9.39,0,0
48040,2015,6,25,15,2,72,78,78,60,18,61,1000,26,SE,12.52,0,0
48041,2015,6,25,16,2,89,89,96,74,18,57,1000,27,SE,15.65,0,0
48042,2015,6,25,17,2,97,69,85,69,18,61,999,26,SE,17.44,0,0
48043,2015,6,25,18,2,92,66,78,63,18,57,999,27,SE,19.23,0,0
48044,2015,6,25,19,2,89,72,87,73,19,65,999,26,cv,0.89,0,0
48045,2015,6,25,20,2,105,87,89,78,20,69,999,26,cv,1.78,0,0
48046,2015,6,25,21,2,107,89,101,85,20,73,1000,25,cv,2.67,0,0
48047,2015,6,25,22,2,121,101,114,99,19,69,1000,25,SE,1.79,0.1,0.1
48048,2015,6,25,23,2,129,107,124,110,20,78,1000,24,SE,3.58,0,0
48049,2015,6,26,0,2,123,105,120,94,20,78,999,24,cv,0.89,0,0
48050,2015,6,26,1,2,118,98,118,NA,20,78,1000,24,SE,0.89,1,1
48051,2015,6,26,2,2,117,92,103,NA,19,73,1000,24,NW,3.13,0.4,1.4
48052,2015,6,26,3,2,117,97,104,NA,20,94,1000,21,NW,7.15,0,0
48053,2015,6,26,4,2,116,82,93,NA,20,94,1000,21,SE,0.89,0.8,0.8
48054,2015,6,26,5,2,108,89,107,NA,20,94,1000,21,cv,0.89,1.4,2.2
48055,2015,6,26,6,2,123,87,103,NA,20,94,1000,21,cv,1.78,0.1,2.3
48056,2015,6,26,7,2,122,102,106,NA,20,94,1001,21,cv,2.67,0,0
48057,2015,6,26,8,2,122,105,112,NA,20,94,1001,21,cv,3.56,0,0
48058,2015,6,26,9,2,96,69,85,NA,20,88,1001,22,SE,1.79,0,0
48059,2015,6,26,10,2,98,81,81,NA,20,78,1001,24,cv,0.89,0,0
48060,2015,6,26,11,2,97,87,90,NA,21,73,1001,26,cv,1.78,0,0
48061,2015,6,26,12,2,100,71,69,NA,20,65,1001,27,cv,2.67,0,0
48062,2015,6,26,13,2,114,79,93,NA,21,69,1000,27,cv,4.46,0,0
48063,2015,6,26,14,2,130,103,119,NA,21,65,999,28,SE,3.13,0,0
48064,2015,6,26,15,2,139,115,131,87,21,65,999,28,SE,6.26,0,0
48065,2015,6,26,16,2,127,124,127,91,21,65,999,28,SE,9.39,0,0
48066,2015,6,26,17,2,126,119,130,87,21,65,999,28,SE,12.52,0,0
48067,2015,6,26,18,2,111,133,124,102,21,65,999,28,SE,15.65,0,0
48068,2015,6,26,19,2,165,163,174,135,21,69,1001,27,SE,18.78,0,0
48069,2015,6,26,20,2,160,138,146,86,21,73,1002,26,SE,21.91,0,0
48070,2015,6,26,21,2,63,56,66,46,22,83,1002,25,SE,25.04,0,0
48071,2015,6,26,22,2,20,11,28,15,20,94,1002,21,NW,4.92,0,0
48072,2015,6,26,23,2,28,7,25,17,20,94,1002,21,cv,0.45,0,0
48073,2015,6,27,0,2,29,22,34,20,20,88,1003,22,NE,1.79,0,0
48074,2015,6,27,1,2,35,26,37,29,20,88,1002,22,NE,3.58,NA,NA
48075,2015,6,27,2,2,40,29,42,33,19,88,1003,21,cv,0.89,NA,NA
48076,2015,6,27,3,2,36,30,43,33,20,94,1003,21,NW,1.79,0,0
48077,2015,6,27,4,2,36,23,41,35,19,88,1003,21,NW,3.58,NA,NA
48078,2015,6,27,5,2,35,23,37,25,19,88,1003,21,NW,4.47,NA,NA
48079,2015,6,27,6,2,33,22,35,27,20,94,1004,21,NW,6.26,0,0
48080,2015,6,27,7,2,44,34,43,44,20,88,1004,22,NE,1.79,NA,NA
48081,2015,6,27,8,2,94,57,75,73,20,88,1005,22,cv,0.89,0,0
48082,2015,6,27,9,2,99,84,90,66,20,78,1005,24,cv,1.78,NA,NA
48083,2015,6,27,10,2,92,92,99,66,21,78,1006,25,cv,2.67,0,0
48084,2015,6,27,11,2,104,101,111,75,21,69,1006,27,cv,3.56,0,0
48085,2015,6,27,12,2,130,119,130,94,22,74,1006,27,cv,4.45,0,0
48086,2015,6,27,13,2,151,132,147,96,21,69,1005,27,cv,5.34,0,0
48087,2015,6,27,14,2,162,143,158,108,21,65,1006,28,cv,6.23,0,0
48088,2015,6,27,15,2,164,140,151,108,22,65,1005,29,cv,8.02,0,0
48089,2015,6,27,16,2,155,135,148,107,22,65,1005,29,SE,1.79,0,0
48090,2015,6,27,17,2,154,128,150,108,22,65,1005,29,SE,3.58,0,0
48091,2015,6,27,18,2,149,143,145,116,22,65,1005,29,SE,4.47,0,0
48092,2015,6,27,19,2,164,144,145,117,22,69,1005,28,SE,6.26,0,0
48093,2015,6,27,20,2,150,144,143,120,23,78,1006,27,SE,7.15,0,0
48094,2015,6,27,21,2,122,104,125,90,22,74,1006,27,SE,10.28,0,0
48095,2015,6,27,22,2,106,87,103,77,21,73,1007,26,SE,12.07,0,0
48096,2015,6,27,23,2,107,95,101,80,20,69,1007,26,SE,13.86,0,0
48097,2015,6,28,0,2,118,98,107,89,20,73,1007,25,cv,0.89,0,0
48098,2015,6,28,1,2,123,98,114,81,20,73,1007,25,cv,1.78,0,0
48099,2015,6,28,2,2,115,84,102,76,19,73,1007,24,cv,2.67,0,0
48100,2015,6,28,3,2,98,90,94,83,20,78,1007,24,SE,0.89,0,0
48101,2015,6,28,4,2,106,105,111,95,20,78,1007,24,SE,2.68,0,0
48102,2015,6,28,5,2,126,118,126,118,21,83,1007,24,SE,4.47,0,0
48103,2015,6,28,6,2,136,138,143,123,21,83,1008,24,SE,6.26,0,0
48104,2015,6,28,7,2,149,148,155,124,21,78,1008,25,SE,8.05,0,0
48105,2015,6,28,8,2,163,152,167,115,21,78,1008,25,SE,9.84,0,0
48106,2015,6,28,9,2,174,163,177,121,22,78,1008,26,SE,11.63,0,0
48107,2015,6,28,10,2,193,171,191,125,23,74,1008,28,SE,13.42,0,0
48108,2015,6,28,11,2,207,180,197,130,23,74,1007,28,cv,1.79,0,0
48109,2015,6,28,12,2,207,192,199,127,22,65,1007,29,SE,3.13,0,0
48110,2015,6,28,13,2,203,175,185,116,23,66,1006,30,SE,7.15,0,0
48111,2015,6,28,14,2,172,149,161,109,23,62,1005,31,SE,11.17,0,0
48112,2015,6,28,15,2,128,161,162,114,23,62,1005,31,SE,15.19,0,0
48113,2015,6,28,16,2,127,141,129,106,23,62,1004,31,SE,19.21,0,0
48114,2015,6,28,17,2,144,159,149,122,23,62,1003,31,SE,24.13,0,0
48115,2015,6,28,18,2,180,181,191,146,22,58,1003,31,SE,28.15,0,0
48116,2015,6,28,19,2,180,147,155,127,22,62,1004,30,SE,33.07,0,0
48117,2015,6,28,20,2,177,154,165,129,22,69,1004,28,SE,36.2,0,0
48118,2015,6,28,21,2,207,173,191,151,21,65,1005,28,SE,40.22,0,0
48119,2015,6,28,22,2,207,170,189,148,21,69,1004,27,SE,43.35,0,0
48120,2015,6,28,23,2,192,165,186,147,21,73,1004,26,SE,45.14,0,0
48121,2015,6,29,0,2,194,158,183,142,21,78,1004,25,cv,0.89,0,0
48122,2015,6,29,1,2,190,151,173,139,21,88,1004,23,NW,1.79,0,0
48123,2015,6,29,2,2,185,153,167,137,21,83,1003,24,SE,1.79,0,0
48124,2015,6,29,3,2,180,149,169,142,21,83,1003,24,cv,0.89,0,0
48125,2015,6,29,4,2,178,164,174,148,21,83,1003,24,SE,1.79,0,0
48126,2015,6,29,5,2,181,151,173,142,21,88,1003,23,cv,0.89,0,0
48127,2015,6,29,6,2,187,154,166,141,21,83,1003,24,SE,0.89,0,0
48128,2015,6,29,7,2,194,161,176,141,21,83,1003,24,cv,0.89,0,0
48129,2015,6,29,8,2,203,164,182,145,21,78,1004,25,cv,1.78,0,0
48130,2015,6,29,9,2,207,169,193,144,22,78,1003,26,SE,1.79,0,0
48131,2015,6,29,10,2,216,NA,201,161,22,78,1003,26,SE,3.58,0,0
48132,2015,6,29,11,2,226,NA,203,168,22,78,1004,26,NE,1.79,0,0
48133,2015,6,29,12,2,222,110,205,158,22,78,1004,26,NE,3.58,0,0
48134,2015,6,29,13,2,93,32,40,26,18,82,1005,21,NE,10.73,0,0
48135,2015,6,29,14,2,12,3,8,11,16,73,1005,21,NE,18.78,0.1,0.1
48136,2015,6,29,15,2,19,8,20,17,18,88,1006,20,SE,3.13,0,0
48137,2015,6,29,16,2,22,10,24,12,18,93,1007,19,cv,0.89,0,0
48138,2015,6,29,17,2,24,11,34,21,18,93,1007,19,cv,1.78,0,0
48139,2015,6,29,18,2,29,13,27,26,18,93,1008,19,cv,2.67,0,0
48140,2015,6,29,19,2,32,16,24,22,18,93,1008,19,SE,3.13,0,0
48141,2015,6,29,20,2,21,7,17,15,17,88,1009,19,NW,1.79,0,0
48142,2015,6,29,21,2,23,13,20,19,18,88,1009,20,NW,4.92,0,0
48143,2015,6,29,22,2,28,14,31,19,18,88,1009,20,NW,8.05,0,0
48144,2015,6,29,23,2,33,15,30,24,17,82,1008,20,NW,11.18,0,0
48145,2015,6,30,0,2,25,18,24,21,17,82,1008,20,NW,14.31,0,0
48146,2015,6,30,1,2,27,11,26,16,18,88,1007,20,NW,17.44,0,0
48147,2015,6,30,2,2,19,7,21,20,18,88,1007,20,NW,19.23,0,0
48148,2015,6,30,3,2,21,10,21,12,17,88,1006,19,NW,21.02,0,0
48149,2015,6,30,4,2,20,3,16,12,17,82,1006,20,NW,22.81,0,0
48150,2015,6,30,5,2,10,5,16,10,17,88,1006,19,NW,26.83,0,0
48151,2015,6,30,6,2,12,3,8,7,17,82,1006,20,NW,30.85,0.6,0.6
48152,2015,6,30,7,2,6,3,14,10,14,72,1006,19,NW,36.66,0.1,0.7
48153,2015,6,30,8,2,8,3,15,11,15,82,1006,18,NW,41.58,0.1,0.8
48154,2015,6,30,9,2,16,3,16,17,15,82,1006,18,NW,46.5,0.2,1
48155,2015,6,30,10,2,14,6,15,13,15,77,1006,19,NW,52.31,0,0
48156,2015,6,30,11,2,11,3,16,16,16,73,1005,21,NW,57.23,0,0
48157,2015,6,30,12,2,17,4,18,11,16,64,1004,23,NW,61.25,0,0
48158,2015,6,30,13,2,12,3,11,9,15,53,1003,25,SE,4.92,0,0
48159,2015,6,30,14,2,14,NA,10,8,15,50,1002,26,SE,8.94,0,0
48160,2015,6,30,15,2,10,NA,20,9,14,44,1000,27,SE,14.75,0,0
48161,2015,6,30,16,2,7,NA,25,6,13,39,999,28,SE,19.67,0,0
48162,2015,6,30,17,2,6,NA,17,8,14,44,998,27,SE,24.59,0,0
48163,2015,6,30,18,2,13,NA,26,10,15,47,997,27,SE,29.51,0,0
48164,2015,6,30,19,2,17,NA,26,16,14,47,997,26,SE,34.43,0,0
48165,2015,6,30,20,2,19,NA,16,14,15,57,997,24,SE,36.22,0,0
48166,2015,6,30,21,2,22,NA,23,15,15,53,997,25,SE,38.01,0,0
48167,2015,6,30,22,2,28,NA,26,16,16,68,998,22,cv,0.89,NA,NA
48168,2015,6,30,23,2,25,NA,27,20,16,82,997,19,cv,1.78,0,0
48169,2015,7,1,0,2,27,NA,30,28,16,82,997,19,SE,0.89,NA,NA
48170,2015,7,1,1,2,34,NA,34,36,16,88,997,18,cv,0.89,NA,NA
48171,2015,7,1,2,2,39,NA,34,34,15,88,997,17,cv,1.78,0,0
48172,2015,7,1,3,2,38,NA,41,34,16,93,996,17,NE,1.79,NA,NA
48173,2015,7,1,4,2,38,NA,43,29,15,88,997,17,NE,3.58,NA,NA
48174,2015,7,1,5,2,42,NA,41,28,15,82,997,18,NW,1.79,NA,NA
48175,2015,7,1,6,2,29,NA,35,27,16,82,997,19,NW,5.81,0,0
48176,2015,7,1,7,2,31,NA,33,23,16,73,998,21,NW,9.83,0,0
48177,2015,7,1,8,2,31,NA,33,21,17,61,998,25,NW,11.62,0,0
48178,2015,7,1,9,2,21,21,23,16,16,50,998,27,NW,13.41,0,0
48179,2015,7,1,10,2,16,7,22,11,15,42,997,29,NW,15.2,0,0
48180,2015,7,1,11,2,16,4,18,9,13,35,997,30,SE,1.79,0,0
48181,2015,7,1,12,2,10,3,20,14,12,31,997,31,SE,3.58,0,0
48182,2015,7,1,13,2,10,3,5,9,15,33,996,33,cv,3.13,0,0
48183,2015,7,1,14,2,7,6,17,15,11,29,996,31,NW,4.02,0,0
48184,2015,7,1,15,2,11,3,19,14,11,29,996,31,cv,3.13,0,0
48185,2015,7,1,16,2,7,3,19,11,14,37,996,30,NW,4.02,0,0
48186,2015,7,1,17,2,11,3,15,11,16,57,998,25,NE,4.92,1.1,1.1
48187,2015,7,1,18,2,17,3,26,15,19,78,999,23,cv,0.89,0,0
48188,2015,7,1,19,2,17,3,17,7,15,57,999,24,NE,3.13,0,0
48189,2015,7,1,20,2,12,3,19,6,15,60,1000,23,NW,3.13,0,0
48190,2015,7,1,21,2,11,3,8,7,13,56,1000,22,NW,4.92,0.1,0.1
48191,2015,7,1,22,2,10,3,10,7,12,46,1001,24,NW,8.05,0,0
48192,2015,7,1,23,2,8,3,13,5,12,49,1001,23,NW,12.07,0,0
48193,2015,7,2,0,2,6,3,6,5,12,49,1001,23,NW,16.09,0,0
48194,2015,7,2,1,2,7,3,7,7,13,68,1002,19,NW,17.88,0,0
48195,2015,7,2,2,2,7,3,7,5,12,59,1002,20,cv,0.89,0,0
48196,2015,7,2,3,2,6,3,8,7,13,72,1002,18,NW,1.79,0,0
48197,2015,7,2,4,2,7,3,5,5,12,77,1002,16,NW,4.92,0,0
48198,2015,7,2,5,2,10,12,10,4,13,82,1002,16,NW,8.94,0,0
48199,2015,7,2,6,2,12,3,6,6,14,68,1003,20,NW,13.86,0,0
48200,2015,7,2,7,2,9,3,11,7,14,56,1003,23,NE,1.79,0,0
48201,2015,7,2,8,2,9,3,15,6,15,50,1003,26,NW,1.79,0,0
48202,2015,7,2,9,2,7,3,10,7,14,44,1003,27,cv,0.89,0,0
48203,2015,7,2,10,2,3,3,13,5,14,39,1003,29,NW,1.79,0,0
48204,2015,7,2,11,2,7,9,8,5,11,30,1002,30,NW,6.71,0,0
48205,2015,7,2,12,2,9,6,12,6,10,25,1002,32,NW,12.52,0,0
48206,2015,7,2,13,2,7,12,16,6,10,25,1001,32,NW,18.33,0,0
48207,2015,7,2,14,2,8,9,7,8,13,29,1001,33,cv,0.89,0,0
48208,2015,7,2,15,2,7,7,12,4,9,21,1000,34,cv,1.78,0,0
48209,2015,7,2,16,2,3,3,5,3,8,21,1000,33,NW,4.92,0,0
48210,2015,7,2,17,2,3,3,3,3,6,17,1000,34,NW,9.84,0,0
48211,2015,7,2,18,2,5,3,14,4,8,22,1001,32,NW,15.65,0,0
48212,2015,7,2,19,2,10,3,10,7,7,23,1001,30,NW,20.57,0,0
48213,2015,7,2,20,2,15,12,14,10,7,29,1002,26,NE,1.79,0,0
48214,2015,7,2,21,2,21,21,14,32,11,46,1003,23,NE,3.58,NA,NA
48215,2015,7,2,22,2,38,21,19,30,11,46,1004,23,NE,6.71,0,0
48216,2015,7,2,23,2,48,3,20,19,9,40,1004,23,NE,8.5,NA,NA
48217,2015,7,3,0,2,22,3,30,27,10,41,1005,24,SE,1.79,NA,NA
48218,2015,7,3,1,2,25,84,24,31,12,56,1006,21,SE,3.58,0,0
48219,2015,7,3,2,2,15,13,22,24,14,72,1007,19,cv,0.89,NA,NA
48220,2015,7,3,3,2,16,22,25,22,14,77,1007,18,cv,1.78,0,0
48221,2015,7,3,4,2,21,31,27,33,14,82,1008,17,SE,0.89,NA,NA
48222,2015,7,3,5,2,25,58,30,27,14,82,1008,17,NE,1.79,NA,NA
48223,2015,7,3,6,2,31,14,30,41,14,68,1009,20,cv,0.89,0,0
48224,2015,7,3,7,2,34,22,46,45,12,49,1009,23,cv,1.78,0,0
48225,2015,7,3,8,2,16,5,19,13,10,38,1010,25,NE,3.13,0,0
48226,2015,7,3,9,2,12,NA,10,10,10,36,1010,26,SE,3.13,0,0
48227,2015,7,3,10,2,9,3,13,9,10,32,1010,28,cv,0.89,0,0
48228,2015,7,3,11,2,14,3,13,7,11,34,1009,28,cv,1.78,0,0
48229,2015,7,3,12,2,19,3,17,11,9,28,1009,29,cv,3.57,0,0
48230,2015,7,3,13,2,33,3,35,19,10,28,1008,30,SE,3.13,0,0
48231,2015,7,3,14,2,45,3,39,32,11,29,1007,31,cv,1.79,0,0
48232,2015,7,3,15,2,45,48,44,39,10,28,1007,30,SE,3.13,0,0
48233,2015,7,3,16,2,37,3,37,35,12,31,1006,31,SE,7.15,0,0
48234,2015,7,3,17,2,31,11,36,31,11,29,1006,31,SE,11.17,0,0
48235,2015,7,3,18,2,27,3,32,25,11,30,1006,30,SE,15.19,0,0
48236,2015,7,3,19,2,27,3,29,27,11,32,1007,29,SE,19.21,0,0
48237,2015,7,3,20,2,33,3,36,28,13,41,1007,27,SE,24.13,0,0
48238,2015,7,3,21,2,34,7,35,30,14,47,1008,26,SE,29.05,0,0
48239,2015,7,3,22,2,22,3,28,23,12,46,1009,24,SE,32.18,0,0
48240,2015,7,3,23,2,18,3,18,15,10,41,1010,24,SE,37.1,0,0
48241,2015,7,4,0,2,21,3,22,21,11,49,1010,22,SE,38.89,0,0
48242,2015,7,4,1,2,14,30,21,15,12,56,1010,21,SE,39.78,0,0
48243,2015,7,4,2,2,16,3,17,19,13,64,1010,20,SE,41.57,0,0
48244,2015,7,4,3,2,16,3,17,20,14,68,1010,20,SE,42.46,0,0
48245,2015,7,4,4,2,21,8,18,30,14,68,1010,20,SE,45.59,0,0
48246,2015,7,4,5,2,21,3,27,28,15,72,1011,20,cv,0.89,0,0
48247,2015,7,4,6,2,25,3,39,32,15,72,1010,20,SE,1.79,0,0
48248,2015,7,4,7,2,30,3,35,31,15,64,1010,22,SE,3.58,0,0
48249,2015,7,4,8,2,28,NA,30,28,16,64,1010,23,NE,1.79,0,0
48250,2015,7,4,9,2,30,NA,30,31,15,60,1010,23,cv,0.89,0,0
48251,2015,7,4,10,2,30,3,32,NA,15,60,1010,23,SE,1.79,0,0
48252,2015,7,4,11,2,21,3,22,29,14,53,1010,24,SE,3.58,0,0
48253,2015,7,4,12,2,18,NA,24,15,13,44,1009,26,SE,6.71,NA,NA
48254,2015,7,4,13,2,19,NA,18,17,12,39,1009,27,cv,1.79,NA,NA
48255,2015,7,4,14,2,21,NA,19,22,10,36,1009,26,SE,3.13,NA,NA
48256,2015,7,4,15,2,27,NA,28,27,10,34,1009,27,SE,6.26,0,0
48257,2015,7,4,16,2,45,NA,37,31,12,41,1009,26,cv,0.89,1.2,1.2
48258,2015,7,4,17,2,35,NA,38,30,12,44,1008,25,SE,3.13,0,0
48259,2015,7,4,18,2,60,NA,49,35,14,53,1008,24,SE,7.15,0.1,0.1
48260,2015,7,4,19,2,60,NA,54,36,14,53,1009,24,SE,8.94,0,0
48261,2015,7,4,20,2,67,NA,57,59,15,60,1009,23,NE,1.79,0,0
48262,2015,7,4,21,2,70,NA,71,58,15,64,1010,22,SE,0.89,0,0
48263,2015,7,4,22,2,82,NA,71,64,16,77,1010,20,SE,1.78,0,0
48264,2015,7,4,23,2,84,NA,71,64,16,82,1010,19,cv,0.89,NA,NA
48265,2015,7,5,0,2,59,NA,65,57,16,82,1010,19,SE,0.89,0,0
48266,2015,7,5,1,2,53,NA,66,53,16,88,1011,18,cv,0.45,0,0
48267,2015,7,5,2,2,60,NA,68,57,16,93,1011,17,NE,0.89,0,0
48268,2015,7,5,3,2,73,NA,68,58,15,88,1010,17,NE,1.78,0,0
48269,2015,7,5,4,2,63,NA,66,56,15,88,1010,17,NE,3.57,0,0
48270,2015,7,5,5,2,60,NA,65,51,15,88,1010,17,NE,4.46,0,0
48271,2015,7,5,6,2,66,NA,55,49,15,82,1011,18,NE,5.35,0,0
48272,2015,7,5,7,2,68,NA,62,56,16,77,1011,20,NW,0.89,0,0
48273,2015,7,5,8,2,74,NA,73,60,15,64,1011,22,NE,1.79,0,0
48274,2015,7,5,9,2,81,NA,73,61,15,57,1011,24,NE,4.92,0,0
48275,2015,7,5,10,2,70,NA,75,58,15,50,1011,26,cv,1.79,0,0
48276,2015,7,5,11,2,71,NA,77,61,14,42,1010,28,cv,3.58,0,0
48277,2015,7,5,12,2,76,NA,76,52,13,39,1010,28,SE,1.79,0,0
48278,2015,7,5,13,2,85,NA,66,59,12,34,1009,29,cv,3.13,0,0
48279,2015,7,5,14,2,65,NA,68,53,13,35,1009,30,SE,3.13,0,0
48280,2015,7,5,15,2,74,NA,65,54,14,37,1008,30,cv,1.79,0,0
48281,2015,7,5,16,2,63,NA,58,49,14,35,1008,31,SE,3.13,0,0
48282,2015,7,5,17,2,66,NA,61,57,14,37,1007,30,SE,7.15,0,0
48283,2015,7,5,18,2,74,NA,71,66,14,37,1007,30,SE,10.28,0,0
48284,2015,7,5,19,2,68,NA,60,54,15,45,1008,28,SE,13.41,0,0
48285,2015,7,5,20,2,63,NA,57,47,17,54,1009,27,SE,16.54,0,0
48286,2015,7,5,21,2,58,NA,53,44,17,61,1009,25,SE,19.67,0,0
48287,2015,7,5,22,2,57,NA,51,44,17,61,1010,25,SE,22.8,0,0
48288,2015,7,5,23,2,60,NA,56,55,18,69,1011,24,SE,25.93,0,0
