No,year,month,day,hour,season,PM_Jingan,PM_US Post,PM_Xuhui,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec
49620,2015,8,30,11,2,67,53,54,22,62.35,1009,30,NE,21,0,0
49621,2015,8,30,12,2,72,64,52,20,52.09,1009,31,NE,24,0,0
49622,2015,8,30,13,2,70,45,50,20,52.09,1009,31,NE,28,0,0
49623,2015,8,30,14,2,59,42,48,19,48.96,1008,31,NE,32,0,0
49624,2015,8,30,15,2,48,33,39,20,55.15,1008,30,NE,36,0,0
49625,2015,8,30,16,2,46,27,33,20,55.15,1007,30,NE,40,0,0
49626,2015,8,30,17,2,43,37,32,20,58.42,1008,29,NE,45,0,0
49627,2015,8,30,18,2,44,44,36,20,61.9,1008,28,NE,50,0,0
49628,2015,8,30,19,2,57,46,45,20,61.9,1008,28,NE,54,0,0
49629,2015,8,30,20,2,66,56,52,21,69.79,1009,27,SE,3,0,0
49630,2015,8,30,21,2,76,65,58,22,78.68,1010,26,NE,3,0,0
49631,2015,8,30,22,2,76,65,66,21,74.02,1010,26,SE,3,NA,NA
49632,2015,8,30,23,2,74,43,69,22,83.48,1010,25,SE,5,NA,NA
49633,2015,8,31,0,2,60,50,62,22,83.48,1010,25,SE,7,0,0
49634,2015,8,31,1,2,59,51,52,22,83.48,1010,25,SE,9,NA,NA
49635,2015,8,31,2,2,63,38,54,22,88.62,1009,24,SE,10,NA,NA
49636,2015,8,31,3,2,62,47,55,22,83.48,1009,25,NE,2,NA,NA
49637,2015,8,31,4,2,57,47,59,22,83.48,1009,25,NE,3,NA,NA
49638,2015,8,31,5,2,56,45,51,22,88.62,1009,24,NE,4,NA,NA
49639,2015,8,31,6,2,57,48,49,22,88.62,1010,24,cv,0,NA,NA
49640,2015,8,31,7,2,57,42,48,23,83.6,1010,26,NE,2,0,0
49641,2015,8,31,8,2,43,31,38,23,78.82,1010,27,NE,4,0,0
49642,2015,8,31,9,2,38,26,34,21,65.83,1010,28,NE,7,0,0
49643,2015,8,31,10,2,37,22,31,21,62.13,1010,29,NE,11,0,0
49644,2015,8,31,11,2,43,24,31,21,62.13,1010,29,NE,15,0,0
49645,2015,8,31,12,2,40,34,29,21,58.65,1010,30,SE,5,0,0
49646,2015,8,31,13,2,36,35,35,20,58.42,1009,29,NE,5,0,0
49647,2015,8,31,14,2,37,26,34,21,58.65,1009,30,SE,5,0,0
49648,2015,8,31,15,2,43,24,32,20,55.15,1008,30,NE,3,0,0
49649,2015,8,31,16,2,45,32,34,20,55.15,1008,30,SE,4,0,0
49650,2015,8,31,17,2,43,33,34,20,58.42,1008,29,SE,8,0,0
49651,2015,8,31,18,2,44,43,38,21,65.83,1008,28,SE,12,0,0
49652,2015,8,31,19,2,46,38,38,20,65.62,1009,27,SE,17,0,0
49653,2015,8,31,20,2,43,36,38,21,69.79,1009,27,SE,21,0,0
49654,2015,8,31,21,2,40,37,40,21,74.02,1009,26,SE,25,0,0
49655,2015,8,31,22,2,43,40,41,22,78.68,1009,26,SE,28,NA,NA
49656,2015,8,31,23,2,43,37,45,22,83.48,1010,25,SE,31,0,0
49657,2015,9,1,0,3,45,39,50,22,83.48,1009,25,SE,34,0,0
49658,2015,9,1,1,3,46,38,54,22,83.48,1009,25,SE,37,NA,NA
49659,2015,9,1,2,3,49,37,55,22,83.48,1009,25,SE,40,NA,NA
49660,2015,9,1,3,3,49,46,59,22,83.48,1009,25,SE,42,NA,NA
49661,2015,9,1,4,3,49,38,58,21,83.37,1009,24,SE,44,0,0
49662,2015,9,1,5,3,51,41,61,22,88.62,1009,24,SE,46,NA,NA
49663,2015,9,1,6,3,54,38,56,22,88.62,1009,24,SE,48,0,0
49664,2015,9,1,7,3,44,41,51,22,83.48,1009,25,SE,50,NA,NA
49665,2015,9,1,8,3,43,42,43,22,74.19,1009,27,SE,53,NA,NA
49666,2015,9,1,9,3,45,38,43,22,69.98,1009,28,SE,57,NA,NA
49667,2015,9,1,10,3,44,37,47,22,62.35,1009,30,SE,60,0,0
49668,2015,9,1,11,3,48,46,47,21,58.65,1009,30,SE,63,0,0
49669,2015,9,1,12,3,57,41,39,21,55.4,1008,31,SE,64,0,0
49670,2015,9,1,13,3,57,40,37,22,58.89,1008,31,cv,2,0,0
49671,2015,9,1,14,3,55,36,39,21,55.4,1008,31,SE,4,0,0
49672,2015,9,1,15,3,50,42,39,22,58.89,1007,31,SE,10,0,0
49673,2015,9,1,16,3,47,46,37,21,58.65,1008,30,SE,16,0,0
49674,2015,9,1,17,3,55,48,42,21,58.65,1008,30,SE,21,0,0
49675,2015,9,1,18,3,58,50,42,21,62.13,1008,29,SE,25,0,0
49676,2015,9,1,19,3,58,43,45,22,69.98,1008,28,SE,29,0,0
49677,2015,9,1,20,3,54,43,47,22,74.19,1009,27,SE,33,0,0
49678,2015,9,1,21,3,55,38,43,22,74.19,1010,27,SE,36,0,0
49679,2015,9,1,22,3,56,47,49,23,83.6,1010,26,SE,38,0,0
49680,2015,9,1,23,3,59,32,54,23,83.6,1010,26,NE,3,0,0
49681,2015,9,2,0,3,59,49,56,23,83.6,1010,26,SE,3,0,0
49682,2015,9,2,1,3,59,42,59,24,88.78,1010,26,SE,5,0,0
49683,2015,9,2,2,3,58,43,58,24,88.78,1010,26,SE,7,0,0
49684,2015,9,2,3,3,53,38,54,23,83.6,1010,26,SE,9,NA,NA
49685,2015,9,2,4,3,54,36,55,23,83.6,1010,26,SE,11,NA,NA
49686,2015,9,2,5,3,54,24,53,23,88.7,1010,25,SE,12,NA,NA
49687,2015,9,2,6,3,57,35,56,23,83.6,1010,26,cv,0,NA,NA
49688,2015,9,2,7,3,68,58,57,24,88.78,1011,26,NW,3,0,0
49689,2015,9,2,8,3,96,66,65,24,88.78,1011,26,NW,6,0,0
49690,2015,9,2,9,3,103,70,89,24,78.97,1011,28,NW,9,0,0
49691,2015,9,2,10,3,109,78,96,24,74.52,1011,29,NE,2,0,0
49692,2015,9,2,11,3,122,79,100,24,66.45,1011,31,NW,3,0,0
49693,2015,9,2,12,3,110,79,104,23,62.57,1011,31,NW,8,0,0
49694,2015,9,2,13,3,101,73,92,22,55.65,1010,32,NW,14,0,0
49695,2015,9,2,14,3,92,70,76,22,55.65,1010,32,NW,19,0,0
49696,2015,9,2,15,3,98,58,75,21,55.4,1010,31,NW,22,0,0
49697,2015,9,2,16,3,80,53,61,20,52.09,1010,31,NW,25,0,0
49698,2015,9,2,17,3,71,59,63,22,66.04,1010,29,SE,4,0,0
49699,2015,9,2,18,3,81,65,68,22,69.98,1010,28,SE,8,0,0
49700,2015,9,2,19,3,88,55,65,22,69.98,1011,28,SE,10,0,0
49701,2015,9,2,20,3,84,64,71,22,69.98,1012,28,SE,12,NA,NA
49702,2015,9,2,21,3,91,63,72,23,78.82,1012,27,SW,2,NA,NA
49703,2015,9,2,22,3,98,64,80,23,78.82,1012,27,SW,4,NA,NA
49704,2015,9,2,23,3,102,68,85,23,83.6,1012,26,SW,6,NA,NA
49705,2015,9,3,0,3,108,75,92,23,83.6,1012,26,SW,8,NA,NA
49706,2015,9,3,1,3,121,80,103,23,83.6,1012,26,NW,2,0,0
49707,2015,9,3,2,3,131,80,109,21,78.53,1012,25,NW,6,0,0
49708,2015,9,3,3,3,119,84,115,22,88.62,1012,24,NW,11,0,0
49709,2015,9,3,4,3,101,67,93,20,78.39,1012,24,NW,15,0,0
49710,2015,9,3,5,3,75,53,63,20,83.25,1012,23,NW,18,0,0
49711,2015,9,3,6,3,67,43,60,20,83.25,1013,23,NW,21,0,0
49712,2015,9,3,7,3,66,52,53,19,69.4,1013,25,NW,25,0,0
49713,2015,9,3,8,3,61,36,52,20,69.6,1013,26,NW,30,0,0
49714,2015,9,3,9,3,64,48,59,19,58.17,1014,28,NW,36,0,0
49715,2015,9,3,10,3,65,50,59,19,54.9,1014,29,NW,40,0,0
49716,2015,9,3,11,3,70,59,58,19,54.9,1014,29,NE,3,0,0
49717,2015,9,3,12,3,73,60,63,20,55.15,1013,30,NW,4,0,0
49718,2015,9,3,13,3,76,63,65,19,48.96,1013,31,NW,7,0,0
49719,2015,9,3,14,3,78,51,71,20,49.22,1013,32,cv,3,0,0
49720,2015,9,3,15,3,87,71,71,18,45.99,1012,31,cv,6,0,0
49721,2015,9,3,16,3,90,72,71,18,45.99,1012,31,NE,3,0,0
49722,2015,9,3,17,3,89,72,72,18,51.57,1012,29,NE,6,0,0
49723,2015,9,3,18,3,91,65,72,18,51.57,1012,29,NE,8,0,0
49724,2015,9,3,19,3,83,65,74,21,65.83,1013,28,SE,3,0,0
49725,2015,9,3,20,3,86,71,81,21,65.83,1014,28,SE,6,0,0
49726,2015,9,3,21,3,97,75,89,21,69.79,1014,27,SE,9,0,0
49727,2015,9,3,22,3,104,79,91,22,78.68,1014,26,SE,12,0,0
49728,2015,9,3,23,3,104,83,103,22,78.68,1014,26,SE,14,0,0
49729,2015,9,4,0,3,110,72,105,22,78.68,1014,26,SE,16,0,0
49730,2015,9,4,1,3,103,60,95,22,78.68,1014,26,SE,18,0,0
49731,2015,9,4,2,3,91,64,87,22,83.48,1014,25,SE,20,NA,NA
49732,2015,9,4,3,3,84,59,82,22,83.48,1013,25,SE,22,NA,NA
49733,2015,9,4,4,3,85,69,79,21,78.53,1013,25,SE,24,NA,NA
49734,2015,9,4,5,3,81,63,80,22,83.48,1013,25,SE,27,NA,NA
49735,2015,9,4,6,3,74,53,78,21,78.53,1013,25,NE,3,0,0
49736,2015,9,4,7,3,68,54,65,21,74.02,1013,26,SE,4,0,0
49737,2015,9,4,8,3,68,59,61,20,65.62,1013,27,SE,8,0,0
49738,2015,9,4,9,3,68,55,63,20,58.42,1013,29,SE,12,0,0
49739,2015,9,4,10,3,84,61,62,20,55.15,1013,30,SE,16,0,0
49740,2015,9,4,11,3,73,59,63,21,55.4,1012,31,SE,20,0,0
49741,2015,9,4,12,3,77,62,65,21,55.4,1012,31,SE,25,0,0
49742,2015,9,4,13,3,75,53,66,21,55.4,1011,31,SE,29,0,0
49743,2015,9,4,14,3,79,73,68,21,55.4,1011,31,SE,34,0,0
49744,2015,9,4,15,3,82,61,66,22,58.89,1010,31,SE,39,0,0
49745,2015,9,4,16,3,79,53,67,22,62.35,1010,30,SE,45,0,0
49746,2015,9,4,17,3,76,64,60,22,66.04,1010,29,SE,50,NA,NA
49747,2015,9,4,18,3,72,60,64,22,69.98,1009,28,SE,55,0,0
49748,2015,9,4,19,3,71,63,62,22,74.19,1010,27,SE,61,NA,NA
49749,2015,9,4,20,3,68,54,57,22,74.19,1011,27,SE,66,NA,NA
49750,2015,9,4,21,3,64,49,54,22,74.19,1010,27,SE,71,NA,NA
49751,2015,9,4,22,3,55,40,50,22,74.19,1010,27,SE,76,0,0
49752,2015,9,4,23,3,54,43,49,23,78.82,1009,27,SE,82,0.2,0.2
49753,2015,9,5,0,3,67,54,61,23,83.6,1009,26,SE,86,1.3,1.5
49754,2015,9,5,1,3,73,41,56,24,94.2,1008,25,SW,3,0.2,1.7
49755,2015,9,5,2,3,62,47,50,25,100,1007,25,SE,4,0.2,1.9
49756,2015,9,5,3,3,58,51,51,24,94.2,1006,25,SE,7,0.8,2.7
49757,2015,9,5,4,3,62,55,54,25,94.25,1005,26,SE,11,NA,NA
49758,2015,9,5,5,3,66,48,60,25,94.25,1005,26,SW,2,0,0
49759,2015,9,5,6,3,70,55,61,25,94.25,1005,26,SW,5,0,0
49760,2015,9,5,7,3,64,53,57,25,94.25,1005,26,SW,8,NA,NA
49761,2015,9,5,8,3,63,47,58,25,94.25,1005,26,SW,11,0.9,0.9
49762,2015,9,5,9,3,59,36,53,25,94.25,1006,26,SW,15,2.8,3.7
49763,2015,9,5,10,3,42,26,38,25,94.25,1005,26,SW,21,0.1,3.8
49764,2015,9,5,11,3,29,18,26,25,88.86,1004,27,SW,28,0,0
49765,2015,9,5,12,3,24,17,25,24,78.97,1003,28,NW,9,0,0
49766,2015,9,5,13,3,21,7,21,25,74.69,1003,30,NW,17,0,0
49767,2015,9,5,14,3,30,21,20,25,74.69,1003,30,NW,24,0,0
49768,2015,9,5,15,3,45,38,22,25,74.69,1002,30,NW,30,0,0
49769,2015,9,5,16,3,49,40,36,23,70.17,1002,29,NW,38,0,0
49770,2015,9,5,17,3,38,22,34,22,69.98,1003,28,NW,45,0,0
49771,2015,9,5,18,3,29,27,28,21,69.79,1004,27,NW,51,0,0
49772,2015,9,5,19,3,35,27,24,21,69.79,1004,27,NW,57,0,0
49773,2015,9,5,20,3,28,28,26,21,74.02,1005,26,NW,63,0,0
49774,2015,9,5,21,3,24,31,26,21,74.02,1006,26,NW,68,0,0
49775,2015,9,5,22,3,39,39,32,20,69.6,1006,26,NW,73,0,0
49776,2015,9,5,23,3,48,48,43,21,78.53,1006,25,NW,77,0,0
49777,2015,9,6,0,3,54,41,44,21,83.37,1006,24,NW,82,0,0
49778,2015,9,6,1,3,62,55,50,21,83.37,1006,24,NW,88,0,0
49779,2015,9,6,2,3,76,60,66,21,83.37,1006,24,NW,93,0,0
49780,2015,9,6,3,3,86,61,73,21,83.37,1005,24,NW,97,0,0
49781,2015,9,6,4,3,89,64,82,21,83.37,1005,24,NW,101,0,0
49782,2015,9,6,5,3,84,61,81,21,83.37,1005,24,NW,106,0,0
49783,2015,9,6,6,3,78,47,68,21,88.54,1005,23,NW,111,0,0
49784,2015,9,6,7,3,62,40,58,21,83.37,1006,24,NW,116,0,0
49785,2015,9,6,8,3,42,32,38,21,78.53,1006,25,NW,122,0,0
49786,2015,9,6,9,3,34,22,30,21,74.02,1007,26,NW,128,0,0
49787,2015,9,6,10,3,25,18,NA,22,74.19,1007,27,NW,134,0,0
49788,2015,9,6,11,3,34,22,10,21,65.83,1007,28,NW,140,0,0
49789,2015,9,6,12,3,31,22,18,22,66.04,1006,29,NW,147,0,0
49790,2015,9,6,13,3,36,24,21,21,58.65,1006,30,NW,153,0,0
49791,2015,9,6,14,3,33,28,23,20,52.09,1005,31,NW,159,0,0
49792,2015,9,6,15,3,32,21,20,21,58.65,1005,30,NW,164,0,0
49793,2015,9,6,16,3,32,19,21,21,62.13,1006,29,NW,171,0,0
49794,2015,9,6,17,3,26,10,16,20,65.62,1006,27,NE,8,0,0
49795,2015,9,6,18,3,26,8,12,21,74.02,1006,26,NE,14,0,0
49796,2015,9,6,19,3,21,8,15,22,83.48,1007,25,NE,18,0,0
49797,2015,9,6,20,3,14,10,11,21,78.53,1008,25,NE,22,0,0
49798,2015,9,6,21,3,15,6,10,22,88.62,1008,24,NE,25,0,0
49799,2015,9,6,22,3,17,1,8,21,83.37,1008,24,NE,29,0,0
49800,2015,9,6,23,3,17,1,8,21,83.37,1009,24,NE,32,NA,NA
49801,2015,9,7,0,3,15,6,9,20,78.39,1009,24,NE,37,0,0
49802,2015,9,7,1,3,19,12,10,20,78.39,1008,24,NE,41,0,0
49803,2015,9,7,2,3,19,13,12,21,88.54,1008,23,NE,44,0,0
49804,2015,9,7,3,3,24,25,17,21,94.07,1008,22,NE,46,0,0
49805,2015,9,7,4,3,25,16,19,20,88.45,1008,22,NE,48,0,0
49806,2015,9,7,5,3,29,16,21,21,88.54,1009,23,NW,3,0,0
49807,2015,9,7,6,3,33,32,24,21,88.54,1010,23,NE,3,0,0
49808,2015,9,7,7,3,34,19,24,21,83.37,1010,24,NE,7,0,0
49809,2015,9,7,8,3,33,19,26,21,83.37,1010,24,NE,12,0,0
49810,2015,9,7,9,3,33,17,26,21,69.79,1011,27,NE,16,0,0
49811,2015,9,7,10,3,29,6,19,21,69.79,1011,27,NW,4,0,0
49812,2015,9,7,11,3,23,7,13,20,61.9,1010,28,NE,4,0,0
49813,2015,9,7,12,3,31,28,20,20,58.42,1010,29,NE,9,NA,NA
49814,2015,9,7,13,3,34,16,23,18,48.69,1009,30,NE,14,NA,NA
49815,2015,9,7,14,3,23,13,17,19,54.9,1009,29,NE,18,0,0
49816,2015,9,7,15,3,18,14,13,19,54.9,1009,29,NE,23,0,0
49817,2015,9,7,16,3,17,13,8,20,65.62,1010,27,NE,29,0,0
49818,2015,9,7,17,3,19,10,9,18,54.65,1010,28,NE,34,0,0
49819,2015,9,7,18,3,17,19,10,18,57.93,1010,27,NE,39,0,0
49820,2015,9,7,19,3,17,17,11,19,65.41,1011,26,NE,45,0,0
49821,2015,9,7,20,3,19,9,11,19,69.4,1012,25,NE,51,0,0
49822,2015,9,7,21,3,18,7,12,20,73.84,1012,25,NE,56,0,0
49823,2015,9,7,22,3,16,8,12,20,73.84,1012,25,NE,60,0,0
49824,2015,9,7,23,3,14,9,10,20,73.84,1012,25,NE,64,0,0
49825,2015,9,8,0,3,11,9,8,19,69.4,1012,25,NE,67,0,0
49826,2015,9,8,1,3,14,9,9,20,78.39,1012,24,NE,69,0,0
49827,2015,9,8,2,3,15,10,9,20,83.25,1012,23,NE,71,0,0
49828,2015,9,8,3,3,17,9,11,20,83.25,1012,23,NE,73,0,0
49829,2015,9,8,4,3,14,8,10,20,78.39,1012,24,NE,77,0,0
49830,2015,9,8,5,3,16,12,9,20,78.39,1012,24,NE,79,0,0
49831,2015,9,8,6,3,14,10,11,20,83.25,1013,23,NE,83,0,0
49832,2015,9,8,7,3,20,10,10,20,69.6,1013,26,NE,85,0,0
49833,2015,9,8,8,3,22,15,11,19,65.41,1013,26,NE,90,0,0
49834,2015,9,8,9,3,21,14,13,18,54.65,1014,28,NE,94,0,0
49835,2015,9,8,10,3,23,16,14,19,58.17,1014,28,NE,99,0,0
49836,2015,9,8,11,3,22,16,12,17,51.31,1013,28,NE,103,0,0
49837,2015,9,8,12,3,23,20,17,17,45.72,1013,30,NE,106,0,0
49838,2015,9,8,13,3,21,13,16,17,45.72,1012,30,NE,110,0,0
49839,2015,9,8,14,3,24,12,13,16,42.9,1012,30,NE,114,0,0
49840,2015,9,8,15,3,23,13,10,17,48.42,1012,29,NE,118,0,0
49841,2015,9,8,16,3,22,14,12,17,48.42,1012,29,NE,122,0,0
49842,2015,9,8,17,3,24,10,12,17,51.31,1012,28,NE,126,0,0
49843,2015,9,8,18,3,18,15,14,19,61.67,1013,27,NE,132,0,0
49844,2015,9,8,19,3,21,17,13,19,65.41,1013,26,NE,137,0,0
49845,2015,9,8,20,3,18,6,9,19,69.4,1014,25,NE,142,0,0
49846,2015,9,8,21,3,14,9,8,19,69.4,1015,25,NE,145,0,0
49847,2015,9,8,22,3,13,11,8,18,65.19,1015,25,NE,149,0,0
49848,2015,9,8,23,3,13,9,8,18,69.2,1015,24,NE,152,0,0
49849,2015,9,9,0,3,12,7,11,18,69.2,1015,24,NE,154,0,0
49850,2015,9,9,1,3,12,9,8,18,69.2,1014,24,NE,157,0,0
49851,2015,9,9,2,3,13,6,9,18,69.2,1014,24,NE,159,0,0
49852,2015,9,9,3,3,11,6,9,18,73.5,1014,23,NE,160,0,0
49853,2015,9,9,4,3,10,9,9,17,69.01,1014,23,NE,162,0,0
49854,2015,9,9,5,3,12,10,8,16,64.76,1014,23,NE,164,0,0
49855,2015,9,9,6,3,NA,11,10,16,64.76,1015,23,NE,166,0,0
49856,2015,9,9,7,3,NA,15,9,16,57.44,1015,25,NE,168,0,0
49857,2015,9,9,8,3,20,17,12,17,61.21,1016,25,NE,171,0,0
49858,2015,9,9,9,3,29,16,14,18,57.93,1016,27,NE,175,0,0
49859,2015,9,9,10,3,20,12,16,17,54.39,1016,27,NE,178,0,0
49860,2015,9,9,11,3,20,11,18,16,48.15,1015,28,NE,181,0,0
49861,2015,9,9,12,3,21,12,18,15,42.62,1015,29,NE,184,0,0
49862,2015,9,9,13,3,24,20,17,16,45.44,1014,29,NE,189,0,0
49863,2015,9,9,14,3,19,8,12,16,45.44,1014,29,NE,193,0,0
49864,2015,9,9,15,3,18,8,10,14,39.96,1014,29,NE,198,0,0
49865,2015,9,9,16,3,18,16,10,14,39.96,1014,29,NE,203,0,0
49866,2015,9,9,17,3,20,7,12,15,47.88,1014,27,NE,208,0,0
49867,2015,9,9,18,3,20,7,12,16,54.14,1015,26,NE,214,0,0
49868,2015,9,9,19,3,19,9,12,16,57.44,1015,25,NE,220,0,0
49869,2015,9,9,20,3,18,8,11,16,57.44,1016,25,NE,225,0,0
49870,2015,9,9,21,3,14,8,10,16,60.98,1016,24,NE,229,0,0
49871,2015,9,9,22,3,11,9,9,15,60.74,1017,23,NE,233,0,0
49872,2015,9,9,23,3,10,7,6,16,64.76,1017,23,NE,237,0,0
49873,2015,9,10,0,3,10,6,6,15,60.74,1016,23,NE,240,0,0
49874,2015,9,10,1,3,12,16,10,15,64.54,1016,22,NE,241,0,0
49875,2015,9,10,2,3,14,13,9,15,68.61,1016,21,NE,243,NA,NA
49876,2015,9,10,3,3,15,17,10,15,68.61,1015,21,NE,245,NA,NA
49877,2015,9,10,4,3,16,10,7,15,68.61,1015,21,NW,1,NA,NA
49878,2015,9,10,5,3,17,10,12,16,73.14,1016,21,NW,3,NA,NA
49879,2015,9,10,6,3,21,10,20,16,77.79,1016,20,cv,0,NA,NA
49880,2015,9,10,7,3,27,20,26,17,69.01,1017,23,cv,1,NA,NA
49881,2015,9,10,8,3,32,21,30,17,61.21,1017,25,NW,1,0,0
49882,2015,9,10,9,3,19,17,23,16,54.14,1017,26,cv,2,0,0
49883,2015,9,10,10,3,19,14,16,18,57.93,1016,27,NW,3,0,0
49884,2015,9,10,11,3,22,17,17,18,54.65,1016,28,NE,3,0,0
49885,2015,9,10,12,3,28,19,18,16,51.05,1015,27,NW,4,0,0
49886,2015,9,10,13,3,25,20,22,17,48.42,1015,29,NE,4,NA,NA
49887,2015,9,10,14,3,32,26,24,15,40.24,1014,30,NE,7,NA,NA
49888,2015,9,10,15,3,35,23,25,15,42.62,1013,29,NE,10,0,0
49889,2015,9,10,16,3,33,23,26,15,42.62,1013,29,NW,3,0,0
49890,2015,9,10,17,3,31,21,24,16,48.15,1013,28,NE,5,0,0
49891,2015,9,10,18,3,27,24,18,16,48.15,1013,28,NE,9,0,0
49892,2015,9,10,19,3,24,25,13,17,57.69,1014,26,NE,13,0,0
49893,2015,9,10,20,3,22,15,15,17,61.21,1014,25,NE,16,0,0
49894,2015,9,10,21,3,19,15,15,17,61.21,1015,25,NE,20,0,0
49895,2015,9,10,22,3,20,10,11,18,69.2,1015,24,NE,23,0,0
49896,2015,9,10,23,3,19,22,13,17,64.98,1014,24,NE,25,NA,NA
49897,2015,9,11,0,3,21,22,13,17,64.98,1014,24,NE,28,0,0
49898,2015,9,11,1,3,18,NA,13,17,64.98,1013,24,NE,30,0,0
49899,2015,9,11,2,3,20,3,18,18,73.5,1013,23,NE,32,NA,NA
49900,2015,9,11,3,3,22,8,24,18,73.5,1012,23,SE,2,NA,NA
49901,2015,9,11,4,3,20,11,21,18,73.5,1012,23,SE,3,NA,NA
49902,2015,9,11,5,3,22,13,20,18,83.01,1013,21,cv,1,NA,NA
49903,2015,9,11,6,3,21,14,22,18,78.09,1013,22,cv,1,NA,NA
49904,2015,9,11,7,3,19,16,19,19,65.41,1013,26,cv,1,0,0
49905,2015,9,11,8,3,17,15,14,17,57.69,1013,26,SE,2,0,0
49906,2015,9,11,9,3,14,15,15,17,54.39,1013,27,SE,5,0,0
49907,2015,9,11,10,3,24,17,22,18,54.65,1013,28,NW,2,0,0
49908,2015,9,11,11,3,31,18,23,16,45.44,1012,29,SW,2,0,0
49909,2015,9,11,12,3,31,24,21,17,45.72,1012,30,cv,2,0,0
49910,2015,9,11,13,3,35,21,28,16,45.44,1011,29,NW,2,0,0
49911,2015,9,11,14,3,40,34,32,16,42.9,1010,30,SW,3,0,0
49912,2015,9,11,15,3,57,53,35,17,51.31,1010,28,NE,5,0,0
49913,2015,9,11,16,3,61,40,39,17,48.42,1010,29,NE,10,0,0
49914,2015,9,11,17,3,51,37,41,16,48.15,1010,28,NW,4,0,0
49915,2015,9,11,18,3,45,27,38,11,36.87,1011,27,NE,5,0,0
49916,2015,9,11,19,3,40,32,37,10,34.49,1011,27,NE,8,0,0
49917,2015,9,11,20,3,37,32,33,19,65.41,1012,26,SE,4,0,0
49918,2015,9,11,21,3,33,28,32,19,65.41,1013,26,SE,7,0,0
49919,2015,9,11,22,3,27,22,27,19,65.41,1013,26,NE,2,0,0
49920,2015,9,11,23,3,22,18,27,19,69.4,1013,25,NE,5,NA,NA
49921,2015,9,12,0,3,22,21,20,19,69.4,1013,25,NE,9,0,0
49922,2015,9,12,1,3,20,21,15,18,69.2,1013,24,NE,13,0,0
49923,2015,9,12,2,3,23,20,16,19,73.67,1013,24,NE,16,0,0
49924,2015,9,12,3,3,25,20,19,18,69.2,1012,24,NE,18,0,0
49925,2015,9,12,4,3,34,27,24,18,69.2,1013,24,NW,3,0,0
49926,2015,9,12,5,3,44,40,34,19,78.24,1013,23,NW,7,0,0
49927,2015,9,12,6,3,58,49,48,19,78.24,1013,23,NW,10,0,0
49928,2015,9,12,7,3,69,59,57,19,73.67,1013,24,NW,13,0,0
49929,2015,9,12,8,3,85,66,67,19,73.67,1014,24,NW,18,NA,NA
49930,2015,9,12,9,3,76,51,64,20,88.45,1015,22,NW,26,0.6,0.6
49931,2015,9,12,10,3,56,38,52,20,94.03,1015,21,NW,30,0,0
49932,2015,9,12,11,3,58,44,50,20,88.45,1015,22,NW,35,0,0
49933,2015,9,12,12,3,49,42,44,19,78.24,1015,23,NW,42,0,0
49934,2015,9,12,13,3,49,57,45,19,73.67,1015,24,NW,49,0.1,0.1
49935,2015,9,12,14,3,53,36,53,19,83.13,1015,22,NW,56,0.1,0.2
49936,2015,9,12,15,3,55,47,47,16,64.76,1015,23,NW,62,0,0
49937,2015,9,12,16,3,55,55,49,17,69.01,1015,23,NW,67,0,0
49938,2015,9,12,17,3,49,50,43,15,64.54,1015,22,NW,73,0,0
49939,2015,9,12,18,3,47,48,36,15,64.54,1016,22,NW,78,0,0
49940,2015,9,12,19,3,51,52,49,15,68.61,1017,21,NW,82,0,0
49941,2015,9,12,20,3,55,46,63,15,68.61,1018,21,NW,86,NA,NA
49942,2015,9,12,21,3,67,69,66,15,72.96,1018,20,NW,89,NA,NA
49943,2015,9,12,22,3,76,68,67,15,72.96,1018,20,NW,91,NA,NA
49944,2015,9,12,23,3,86,75,72,15,77.64,1018,19,SW,2,NA,NA
49945,2015,9,13,0,3,91,75,74,16,82.77,1018,19,SW,5,NA,NA
49946,2015,9,13,1,3,92,80,74,15,77.64,1018,19,NW,2,0,0
49947,2015,9,13,2,3,92,75,81,15,77.64,1018,19,NW,5,0,0
49948,2015,9,13,3,3,80,48,79,15,77.64,1018,19,NW,10,0,0
49949,2015,9,13,4,3,64,47,55,15,82.65,1018,18,NW,13,NA,NA
49950,2015,9,13,5,3,45,33,38,14,82.52,1019,17,NE,3,NA,NA
49951,2015,9,13,6,3,33,21,26,14,82.52,1019,17,NE,6,0,0
49952,2015,9,13,7,3,24,16,14,14,68.4,1020,20,NE,9,0,0
49953,2015,9,13,8,3,20,12,13,13,53.36,1020,23,NE,14,0,0
49954,2015,9,13,9,3,25,13,17,12,47.05,1020,24,NE,19,0,0
49955,2015,9,13,10,3,26,14,15,11,41.49,1020,25,NE,23,0,0
49956,2015,9,13,11,3,24,14,16,10,38.82,1020,25,NE,25,0,0
49957,2015,9,13,12,3,26,17,14,12,41.78,1019,26,cv,1,NA,NA
49958,2015,9,13,13,3,29,21,18,12,41.78,1018,26,NW,3,NA,NA
49959,2015,9,13,14,3,34,28,22,13,42.06,1018,27,cv,3,NA,NA
49960,2015,9,13,15,3,32,27,24,12,39.39,1017,27,NE,4,NA,NA
49961,2015,9,13,16,3,23,11,22,13,47.33,1017,25,NE,9,0,0
49962,2015,9,13,17,3,22,20,16,12,44.33,1017,25,NE,13,0,0
